Slug,Provider,Flavor,Category,CPU,RAM,Root volume,Extra volume number,Extra volume size,GPU,GPU model
8-8,Heficed,8 cores 8GB,Flexible,8,8.0GB,0,0,0,0,
8-12,Heficed,8 cores 12GB,Flexible,8,12.0GB,0,0,0,0,
8-16,Heficed,8 cores 16GB,Flexible,8,16.0GB,0,0,0,0,
8-24,Heficed,8 cores 24GB,Flexible,8,24.0GB,0,0,0,0,
8-32,Heficed,8 cores 32GB,Flexible,8,32.0GB,0,0,0,0,
8-48,Heficed,8 cores 48GB,Flexible,8,48.0GB,0,0,0,0,
8-64,Heficed,8 cores 64GB,Flexible,8,64.0GB,0,0,0,0,
cpx11,Hetzner,CPX11,General Purpose,2,2.0GB,40,0,0,0,
cpx21,Hetzner,CPX21,General Purpose,3,4.0GB,80,0,0,0,
cpx31,Hetzner,CPX31,General Purpose,4,8.0GB,160,0,0,0,
cpx41,Hetzner,CPX41,General Purpose,8,16.0GB,240,0,0,0,
ccx11,Hetzner,CCX11,General Purpose,2,8.0GB,80,0,0,0,
ccx12,Hetzner,CCX12,General Purpose,2,8.0GB,80,0,0,0,
ccx21,Hetzner,CCX21,General Purpose,4,16.0GB,160,0,0,0,
ccx22,Hetzner,CCX22,General Purpose,4,16.0GB,160,0,0,0,
ccx31,Hetzner,CCX31,General Purpose,8,32.0GB,240,0,0,0,
ccx32,Hetzner,CCX32,General Purpose,8,32.0GB,240,0,0,0,
cx11,Hetzner,CX11,General Purpose,1,2.0GB,20,0,0,0,
cx21,Hetzner,CX21,General Purpose,2,4.0GB,40,0,0,0,
cx31,Hetzner,CX31,General Purpose,2,8.0GB,80,0,0,0,
cx41,Hetzner,CX41,General Purpose,4,16.0GB,160,0,0,0,
cx51,Hetzner,CX51,General Purpose,8,32.0GB,240,0,0,0,
cx11-ceph,Hetzner,CX11-CEPH,General Purpose,1,2.0GB,20,0,0,0,
cx21-ceph,Hetzner,CX21-CEPH,General Purpose,2,4.0GB,40,0,0,0,
cx31-ceph,Hetzner,CX31-CEPH,General Purpose,2,8.0GB,80,0,0,0,
cx41-ceph,Hetzner,CX41-CEPH,General Purpose,4,16.0GB,160,0,0,0,
cx51-ceph,Hetzner,CX51-CEPH,General Purpose,8,32.0GB,240,0,0,0,
hds1.small.1,Huawei,hds1.small.1,,1,1.0GB,0,0,0,0,
hds1.medium.2,Huawei,hds1.medium.2,,1,2.0GB,0,0,0,0,
ac7.large.2,Huawei,ac7.large.2,,2,4.0GB,0,0,0,0,
hds1.large.2,Huawei,hds1.large.2,,2,4.0GB,0,0,0,0,
ac7.large.4,Huawei,ac7.large.4,,2,8.0GB,0,0,0,0,
kc1n.large.4,Huawei,kc1n.large.4,,2,8.0GB,0,0,0,0,
kae1.xlarge.1,Huawei,kae1.xlarge.1,,4,4.0GB,0,0,0,0,
kae1.xlarge.2,Huawei,kae1.xlarge.2,,4,8.0GB,0,0,0,0,
ac7.xlarge.2,Huawei,ac7.xlarge.2,,4,8.0GB,0,0,0,0,
hdc1.xlarge.2,Huawei,hdc1.xlarge.2,,4,8.0GB,0,0,0,0,
hds1.xlarge.2,Huawei,hds1.xlarge.2,,4,8.0GB,0,0,0,0,
ac7.xlarge.4,Huawei,ac7.xlarge.4,,4,16.0GB,0,0,0,0,
kc1n.xlarge.4,Huawei,kc1n.xlarge.4,,4,16.0GB,0,0,0,0,
kae1.2xlarge.1,Huawei,kae1.2xlarge.1,,8,8.0GB,0,0,0,0,
kae1.2xlarge.2,Huawei,kae1.2xlarge.2,,8,16.0GB,0,0,0,0,
ac7.2xlarge.2,Huawei,ac7.2xlarge.2,,8,16.0GB,0,0,0,0,
hdc1.2xlarge.2,Huawei,hdc1.2xlarge.2,,8,16.0GB,0,0,0,0,
hds1.2xlarge.2,Huawei,hds1.2xlarge.2,,8,16.0GB,0,0,0,0,
ki1x.2xlarge.4,Huawei,ki1x.2xlarge.4,,8,32.0GB,0,0,0,0,
ac7.2xlarge.4,Huawei,ac7.2xlarge.4,,8,32.0GB,0,0,0,0,
kc1n.2xlarge.4,Huawei,kc1n.2xlarge.4,,8,32.0GB,0,0,0,0,
i3x.2xlarge.8,Huawei,i3x.2xlarge.8,,8,64.0GB,0,0,0,0,
ac6.2xlarge.1,Huawei,ac6.2xlarge.1,,8,8.0GB,0,0,0,0,
ac6.2xlarge.2,Huawei,ac6.2xlarge.2,,8,16.0GB,0,0,0,0,
ac6.2xlarge.4,Huawei,ac6.2xlarge.4,,8,32.0GB,0,0,0,0,
ai1s.large.4,Huawei,ai1s.large.4,ai1,2,8.0GB,0,0,0,0,
ai1s.xlarge.4,Huawei,ai1s.xlarge.4,ai1,4,16.0GB,0,0,0,0,
ai1s.2xlarge.4,Huawei,ai1s.2xlarge.4,ai1,8,32.0GB,0,0,0,0,
c6.large.2,Huawei,c6.large.2,General Purpose,2,4.0GB,0,0,0,0,
c6.large.4,Huawei,c6.large.4,General Purpose,2,8.0GB,0,0,0,0,
c6.xlarge.2,Huawei,c6.xlarge.2,General Purpose,4,8.0GB,0,0,0,0,
c6.xlarge.4,Huawei,c6.xlarge.4,General Purpose,4,16.0GB,0,0,0,0,
c6.2xlarge.2,Huawei,c6.2xlarge.2,General Purpose,8,16.0GB,0,0,0,0,
c6.2xlarge.4,Huawei,c6.2xlarge.4,General Purpose,8,32.0GB,0,0,0,0,
c6ie.large.4,Huawei,c6ie.large.4,General Purpose,2,8.0GB,0,0,0,0,
c6ie.xlarge.2,Huawei,c6ie.xlarge.2,General Purpose,4,8.0GB,0,0,0,0,
c6ie.xlarge.4,Huawei,c6ie.xlarge.4,General Purpose,4,16.0GB,0,0,0,0,
c6ie.2xlarge.2,Huawei,c6ie.2xlarge.2,General Purpose,8,16.0GB,0,0,0,0,
c6ie.2xlarge.4,Huawei,c6ie.2xlarge.4,General Purpose,8,32.0GB,0,0,0,0,
c6ne.large.2,Huawei,c6ne.large.2,General Purpose,2,4.0GB,0,0,0,0,
c6ne.large.4,Huawei,c6ne.large.4,General Purpose,2,8.0GB,0,0,0,0,
c6ne.xlarge.2,Huawei,c6ne.xlarge.2,General Purpose,4,8.0GB,0,0,0,0,
c6ne.xlarge.4,Huawei,c6ne.xlarge.4,General Purpose,4,16.0GB,0,0,0,0,
c6ne.2xlarge.2,Huawei,c6ne.2xlarge.2,General Purpose,8,16.0GB,0,0,0,0,
c6ne.2xlarge.4,Huawei,c6ne.2xlarge.4,General Purpose,8,32.0GB,0,0,0,0,
c6s.large.2,Huawei,c6s.large.2,General Purpose,2,4.0GB,0,0,0,0,
c6s.xlarge.2,Huawei,c6s.xlarge.2,General Purpose,4,8.0GB,0,0,0,0,
c6s.2xlarge.2,Huawei,c6s.2xlarge.2,General Purpose,8,16.0GB,0,0,0,0,
c6x.large.4,Huawei,c6x.large.4,General Purpose,2,8.0GB,0,0,0,0,
c6x.xlarge.4,Huawei,c6x.xlarge.4,General Purpose,4,16.0GB,0,0,0,0,
c6x.2xlarge.4,Huawei,c6x.2xlarge.4,General Purpose,8,32.0GB,0,0,0,0,
c7.large.2,Huawei,c7.large.2,General Purpose,2,4.0GB,0,0,0,0,
c7.large.4,Huawei,c7.large.4,General Purpose,2,8.0GB,0,0,0,0,
c7.xlarge.2,Huawei,c7.xlarge.2,General Purpose,4,8.0GB,0,0,0,0,
c7.xlarge.4,Huawei,c7.xlarge.4,General Purpose,4,16.0GB,0,0,0,0,
c7.2xlarge.2,Huawei,c7.2xlarge.2,General Purpose,8,16.0GB,0,0,0,0,
c7.2xlarge.4,Huawei,c7.2xlarge.4,General Purpose,8,32.0GB,0,0,0,0,
d3.xlarge.8,Huawei,d3.xlarge.8,Storage capacity,4,32.0GB,0,0,1675,0,
d3.2xlarge.8,Huawei,d3.2xlarge.8,Storage capacity,8,64.0GB,0,4,1675,0,
d6.xlarge.4,Huawei,d6.xlarge.4,Storage capacity,4,16.0GB,0,0,3600,0,
d6.2xlarge.4,Huawei,d6.2xlarge.4,Storage capacity,8,32.0GB,0,4,3600,0,
i3.2xlarge.4,Huawei,i3.2xlarge.4,Storage performance,8,32.0GB,0,0,1600,0,
i3.2xlarge.8,Huawei,i3.2xlarge.8,Storage performance,8,64.0GB,0,0,1600,0,
ir3.large.4,Huawei,ir3.large.4,Storage performance,2,8.0GB,0,0,0,0,
ir3.xlarge.4,Huawei,ir3.xlarge.4,Storage performance,4,16.0GB,0,0,0,0,
ir3.2xlarge.4,Huawei,ir3.2xlarge.4,Storage performance,8,32.0GB,0,0,0,0,
m6.large.8,Huawei,m6.large.8,Memory optimized,2,16.0GB,0,0,0,0,
m6.xlarge.8,Huawei,m6.xlarge.8,Memory optimized,4,32.0GB,0,0,0,0,
m6.2xlarge.8,Huawei,m6.2xlarge.8,Memory optimized,8,64.0GB,0,0,0,0,
m7.large.8,Huawei,m7.large.8,Memory optimized,2,16.0GB,0,0,0,0,
m7.xlarge.8,Huawei,m7.xlarge.8,Memory optimized,4,32.0GB,0,0,0,0,
m7.2xlarge.8,Huawei,m7.2xlarge.8,Memory optimized,8,64.0GB,0,0,0,0,
s6.small.1,Huawei,s6.small.1,General Purpose,1,1.0GB,0,0,0,0,
s6.medium.2,Huawei,s6.medium.2,General Purpose,1,2.0GB,0,0,0,0,
s6.medium.4,Huawei,s6.medium.4,General Purpose,1,4.0GB,0,0,0,0,
s6.large.2,Huawei,s6.large.2,General Purpose,2,4.0GB,0,0,0,0,
s6.large.4,Huawei,s6.large.4,General Purpose,2,8.0GB,0,0,0,0,
s6.xlarge.2,Huawei,s6.xlarge.2,General Purpose,4,8.0GB,0,0,0,0,
s6.xlarge.4,Huawei,s6.xlarge.4,General Purpose,4,16.0GB,0,0,0,0,
s6.2xlarge.2,Huawei,s6.2xlarge.2,General Purpose,8,16.0GB,0,0,0,0,
s6.2xlarge.4,Huawei,s6.2xlarge.4,General Purpose,8,32.0GB,0,0,0,0,
s7.small.1,Huawei,s7.small.1,General Purpose,1,1.0GB,0,0,0,0,
s7.medium.2,Huawei,s7.medium.2,General Purpose,1,2.0GB,0,0,0,0,
s7.medium.4,Huawei,s7.medium.4,General Purpose,1,4.0GB,0,0,0,0,
s7.large.2,Huawei,s7.large.2,General Purpose,2,4.0GB,0,0,0,0,
s7.large.4,Huawei,s7.large.4,General Purpose,2,8.0GB,0,0,0,0,
s7.xlarge.2,Huawei,s7.xlarge.2,General Purpose,4,8.0GB,0,0,0,0,
s7.xlarge.4,Huawei,s7.xlarge.4,General Purpose,4,16.0GB,0,0,0,0,
s7.2xlarge.2,Huawei,s7.2xlarge.2,General Purpose,8,16.0GB,0,0,0,0,
s7.2xlarge.4,Huawei,s7.2xlarge.4,General Purpose,8,32.0GB,0,0,0,0,
t6.small.1,Huawei,t6.small.1,Burstable performance,1,1.0GB,0,0,0,0,
t6.medium.2,Huawei,t6.medium.2,Burstable performance,1,2.0GB,0,0,0,0,
t6.large.1,Huawei,t6.large.1,Burstable performance,2,2.0GB,0,0,0,0,
t6.large.2,Huawei,t6.large.2,Burstable performance,2,4.0GB,0,0,0,0,
t6.large.4,Huawei,t6.large.4,Burstable performance,2,8.0GB,0,0,0,0,
t6.xlarge.1,Huawei,t6.xlarge.1,Burstable performance,4,4.0GB,0,0,0,0,
t6.xlarge.2,Huawei,t6.xlarge.2,Burstable performance,4,8.0GB,0,0,0,0,
t6.xlarge.4,Huawei,t6.xlarge.4,Burstable performance,4,16.0GB,0,0,0,0,
t6.2xlarge.1,Huawei,t6.2xlarge.1,Burstable performance,8,8.0GB,0,0,0,0,
t6.2xlarge.2,Huawei,t6.2xlarge.2,Burstable performance,8,16.0GB,0,0,0,0,
t6.2xlarge.4,Huawei,t6.2xlarge.4,Burstable performance,8,32.0GB,0,0,0,0,
kc1.small.1,Huawei,kc1.small.1,General Purpose,1,1.0GB,0,0,0,0,
kc1.large.2,Huawei,kc1.large.2,General Purpose,2,4.0GB,0,0,0,0,
kc1.large.4,Huawei,kc1.large.4,General Purpose,2,8.0GB,0,0,0,0,
km1.large.8,Huawei,km1.large.8,Memory optimized,2,16.0GB,0,0,0,0,
kc1.xlarge.2,Huawei,kc1.xlarge.2,General Purpose,4,8.0GB,0,0,0,0,
kc1.xlarge.4,Huawei,kc1.xlarge.4,General Purpose,4,16.0GB,0,0,0,0,
km1.xlarge.8,Huawei,km1.xlarge.8,Memory optimized,4,32.0GB,0,0,0,0,
kc1.xlarge.3,Huawei,kc1.xlarge.3,General Purpose,6,8.0GB,0,0,0,0,
kc1.xlarge.5,Huawei,kc1.xlarge.5,General Purpose,6,16.0GB,0,0,0,0,
km1.xlarge.7,Huawei,km1.xlarge.7,Memory optimized,6,32.0GB,0,0,0,0,
kc1.2xlarge.2,Huawei,kc1.2xlarge.2,General Purpose,8,16.0GB,0,0,0,0,
kc1.2xlarge.4,Huawei,kc1.2xlarge.4,General Purpose,8,32.0GB,0,0,0,0,
km1.2xlarge.8,Huawei,km1.2xlarge.8,Memory optimized,8,64.0GB,0,0,0,0,
ki1.2xlarge.4,Huawei,ki1.2xlarge.4,Storage performance,8,32.0GB,0,0,0,0,
ux2d-2x56,IBM Cloud,ux2d-2x56,,2,60.0GB,100,0,0,0,
ux2d-4x112,IBM Cloud,ux2d-4x112,,4,120.0GB,100,0,0,0,
ux2d-8x224,IBM Cloud,ux2d-8x224,,8,240.0GB,100,0,0,0,
bx2-2x8,IBM Cloud,bx2-2x8,General Purpose,2,8.0GB,100,0,0,0,
bx2d-2x8,IBM Cloud,bx2d-2x8,General Purpose,2,8.0GB,100,0,0,0,
bx2-4x16,IBM Cloud,bx2-4x16,General Purpose,4,18.0GB,100,0,0,0,
bx2d-4x16,IBM Cloud,bx2d-4x16,General Purpose,4,18.0GB,100,0,0,0,
bx2-8x32,IBM Cloud,bx2-8x32,General Purpose,8,34.0GB,100,0,0,0,
bx2d-8x32,IBM Cloud,bx2d-8x32,General Purpose,8,34.0GB,100,0,0,0,
cx2-2x4,IBM Cloud,cx2-2x4,Compute optimized,2,4.0GB,100,0,0,0,
cx2d-2x4,IBM Cloud,cx2d-2x4,Compute optimized,2,4.0GB,100,0,0,0,
cx2-4x8,IBM Cloud,cx2-4x8,Compute optimized,4,8.0GB,100,0,0,0,
cx2d-4x8,IBM Cloud,cx2d-4x8,Compute optimized,4,8.0GB,100,0,0,0,
cx2-8x16,IBM Cloud,cx2-8x16,Compute optimized,8,18.0GB,100,0,0,0,
cx2d-8x16,IBM Cloud,cx2d-8x16,Compute optimized,8,18.0GB,100,0,0,0,
power-dedicated-e980-0.25-2,IBM Cloud,Dedicated E980 0.25 core 2GB,General Purpose,2,2.0GB,0,0,0,0,
power-dedicated-s922-0.25-2,IBM Cloud,Dedicated S922 0.25 core 2GB,General Purpose,2,2.0GB,0,0,0,0,
power-dedicated-e980-0.25-4,IBM Cloud,Dedicated E980 0.25 core 4GB,General Purpose,2,4.0GB,0,0,0,0,
power-dedicated-s922-0.25-4,IBM Cloud,Dedicated S922 0.25 core 4GB,General Purpose,2,4.0GB,0,0,0,0,
power-dedicated-e980-0.25-8,IBM Cloud,Dedicated E980 0.25 core 8GB,General Purpose,2,8.0GB,0,0,0,0,
power-dedicated-s922-0.25-8,IBM Cloud,Dedicated S922 0.25 core 8GB,General Purpose,2,8.0GB,0,0,0,0,
power-dedicated-e980-0.25-16,IBM Cloud,Dedicated E980 0.25 core 16GB,General Purpose,2,16.0GB,0,0,0,0,
power-dedicated-s922-0.25-16,IBM Cloud,Dedicated S922 0.25 core 16GB,General Purpose,2,16.0GB,0,0,0,0,
power-dedicated-e980-0.25-24,IBM Cloud,Dedicated E980 0.25 core 24GB,General Purpose,2,24.0GB,0,0,0,0,
power-dedicated-s922-0.25-24,IBM Cloud,Dedicated S922 0.25 core 24GB,General Purpose,2,24.0GB,0,0,0,0,
power-dedicated-e980-0.25-32,IBM Cloud,Dedicated E980 0.25 core 32GB,General Purpose,2,32.0GB,0,0,0,0,
power-dedicated-s922-0.25-32,IBM Cloud,Dedicated S922 0.25 core 32GB,General Purpose,2,32.0GB,0,0,0,0,
power-dedicated-e980-0.25-64,IBM Cloud,Dedicated E980 0.25 core 64GB,General Purpose,2,64.0GB,0,0,0,0,
power-dedicated-s922-0.25-64,IBM Cloud,Dedicated S922 0.25 core 64GB,General Purpose,2,64.0GB,0,0,0,0,
power-dedicated-e980-0.25-96,IBM Cloud,Dedicated E980 0.25 core 96GB,General Purpose,2,96.0GB,0,0,0,0,
power-dedicated-s922-0.25-96,IBM Cloud,Dedicated S922 0.25 core 96GB,General Purpose,2,96.0GB,0,0,0,0,
power-dedicated-e980-0.25-128,IBM Cloud,Dedicated E980 0.25 core 128GB,General Purpose,2,128.0GB,0,0,0,0,
power-dedicated-s922-0.25-128,IBM Cloud,Dedicated S922 0.25 core 128GB,General Purpose,2,128.0GB,0,0,0,0,
power-dedicated-e980-0.25-192,IBM Cloud,Dedicated E980 0.25 core 192GB,General Purpose,2,192.0GB,0,0,0,0,
power-dedicated-s922-0.25-192,IBM Cloud,Dedicated S922 0.25 core 192GB,General Purpose,2,192.0GB,0,0,0,0,
power-dedicated-e980-0.25-256,IBM Cloud,Dedicated E980 0.25 core 256GB,General Purpose,2,256.0GB,0,0,0,0,
power-dedicated-s922-0.25-256,IBM Cloud,Dedicated S922 0.25 core 256GB,General Purpose,2,256.0GB,0,0,0,0,
power-dedicated-e980-0.5-4,IBM Cloud,Dedicated E980 0.5 core 4GB,General Purpose,4,4.0GB,0,0,0,0,
power-dedicated-s922-0.5-4,IBM Cloud,Dedicated S922 0.5 core 4GB,General Purpose,4,4.0GB,0,0,0,0,
power-dedicated-e980-0.5-8,IBM Cloud,Dedicated E980 0.5 core 8GB,General Purpose,4,8.0GB,0,0,0,0,
power-dedicated-s922-0.5-8,IBM Cloud,Dedicated S922 0.5 core 8GB,General Purpose,4,8.0GB,0,0,0,0,
power-dedicated-e980-0.5-16,IBM Cloud,Dedicated E980 0.5 core 16GB,General Purpose,4,16.0GB,0,0,0,0,
power-dedicated-s922-0.5-16,IBM Cloud,Dedicated S922 0.5 core 16GB,General Purpose,4,16.0GB,0,0,0,0,
power-dedicated-e980-0.5-24,IBM Cloud,Dedicated E980 0.5 core 24GB,General Purpose,4,24.0GB,0,0,0,0,
power-dedicated-s922-0.5-24,IBM Cloud,Dedicated S922 0.5 core 24GB,General Purpose,4,24.0GB,0,0,0,0,
power-dedicated-e980-0.5-32,IBM Cloud,Dedicated E980 0.5 core 32GB,General Purpose,4,32.0GB,0,0,0,0,
power-dedicated-s922-0.5-32,IBM Cloud,Dedicated S922 0.5 core 32GB,General Purpose,4,32.0GB,0,0,0,0,
power-dedicated-e980-0.5-64,IBM Cloud,Dedicated E980 0.5 core 64GB,General Purpose,4,64.0GB,0,0,0,0,
power-dedicated-s922-0.5-64,IBM Cloud,Dedicated S922 0.5 core 64GB,General Purpose,4,64.0GB,0,0,0,0,
power-dedicated-e980-0.5-96,IBM Cloud,Dedicated E980 0.5 core 96GB,General Purpose,4,96.0GB,0,0,0,0,
power-dedicated-s922-0.5-96,IBM Cloud,Dedicated S922 0.5 core 96GB,General Purpose,4,96.0GB,0,0,0,0,
power-dedicated-e980-0.5-128,IBM Cloud,Dedicated E980 0.5 core 128GB,General Purpose,4,128.0GB,0,0,0,0,
power-dedicated-s922-0.5-128,IBM Cloud,Dedicated S922 0.5 core 128GB,General Purpose,4,128.0GB,0,0,0,0,
power-dedicated-e980-0.5-192,IBM Cloud,Dedicated E980 0.5 core 192GB,General Purpose,4,192.0GB,0,0,0,0,
power-dedicated-s922-0.5-192,IBM Cloud,Dedicated S922 0.5 core 192GB,General Purpose,4,192.0GB,0,0,0,0,
power-dedicated-e980-0.5-256,IBM Cloud,Dedicated E980 0.5 core 256GB,General Purpose,4,256.0GB,0,0,0,0,
power-dedicated-s922-0.5-256,IBM Cloud,Dedicated S922 0.5 core 256GB,General Purpose,4,256.0GB,0,0,0,0,
power-dedicated-e980-0.5-384,IBM Cloud,Dedicated E980 0.5 core 384GB,General Purpose,4,384.0GB,0,0,0,0,
power-dedicated-s922-0.5-384,IBM Cloud,Dedicated S922 0.5 core 384GB,General Purpose,4,384.0GB,0,0,0,0,
power-dedicated-e980-0.5-512,IBM Cloud,Dedicated E980 0.5 core 512GB,General Purpose,4,512.0GB,0,0,0,0,
power-dedicated-s922-0.5-512,IBM Cloud,Dedicated S922 0.5 core 512GB,General Purpose,4,512.0GB,0,0,0,0,
power-dedicated-e980-1-8,IBM Cloud,Dedicated E980 1 core 8GB,General Purpose,8,8.0GB,0,0,0,0,
power-dedicated-s922-1-8,IBM Cloud,Dedicated S922 1 core 8GB,General Purpose,8,8.0GB,0,0,0,0,
power-dedicated-e980-1-16,IBM Cloud,Dedicated E980 1 core 16GB,General Purpose,8,16.0GB,0,0,0,0,
power-dedicated-s922-1-16,IBM Cloud,Dedicated S922 1 core 16GB,General Purpose,8,16.0GB,0,0,0,0,
power-dedicated-e980-1-24,IBM Cloud,Dedicated E980 1 core 24GB,General Purpose,8,24.0GB,0,0,0,0,
power-dedicated-s922-1-24,IBM Cloud,Dedicated S922 1 core 24GB,General Purpose,8,24.0GB,0,0,0,0,
power-dedicated-e980-1-32,IBM Cloud,Dedicated E980 1 core 32GB,General Purpose,8,32.0GB,0,0,0,0,
power-dedicated-s922-1-32,IBM Cloud,Dedicated S922 1 core 32GB,General Purpose,8,32.0GB,0,0,0,0,
power-dedicated-e980-1-64,IBM Cloud,Dedicated E980 1 core 64GB,General Purpose,8,64.0GB,0,0,0,0,
power-dedicated-s922-1-64,IBM Cloud,Dedicated S922 1 core 64GB,General Purpose,8,64.0GB,0,0,0,0,
power-dedicated-e980-1-96,IBM Cloud,Dedicated E980 1 core 96GB,General Purpose,8,96.0GB,0,0,0,0,
power-dedicated-s922-1-96,IBM Cloud,Dedicated S922 1 core 96GB,General Purpose,8,96.0GB,0,0,0,0,
power-dedicated-e980-1-128,IBM Cloud,Dedicated E980 1 core 128GB,General Purpose,8,128.0GB,0,0,0,0,
power-dedicated-s922-1-128,IBM Cloud,Dedicated S922 1 core 128GB,General Purpose,8,128.0GB,0,0,0,0,
power-dedicated-e980-1-192,IBM Cloud,Dedicated E980 1 core 192GB,General Purpose,8,192.0GB,0,0,0,0,
power-dedicated-s922-1-192,IBM Cloud,Dedicated S922 1 core 192GB,General Purpose,8,192.0GB,0,0,0,0,
power-dedicated-e980-1-256,IBM Cloud,Dedicated E980 1 core 256GB,General Purpose,8,256.0GB,0,0,0,0,
power-dedicated-s922-1-256,IBM Cloud,Dedicated S922 1 core 256GB,General Purpose,8,256.0GB,0,0,0,0,
power-dedicated-e980-1-384,IBM Cloud,Dedicated E980 1 core 384GB,General Purpose,8,384.0GB,0,0,0,0,
power-dedicated-s922-1-384,IBM Cloud,Dedicated S922 1 core 384GB,General Purpose,8,384.0GB,0,0,0,0,
power-dedicated-e980-1-512,IBM Cloud,Dedicated E980 1 core 512GB,General Purpose,8,512.0GB,0,0,0,0,
power-dedicated-s922-1-512,IBM Cloud,Dedicated S922 1 core 512GB,General Purpose,8,512.0GB,0,0,0,0,
power-dedicated-e980-1-768,IBM Cloud,Dedicated E980 1 core 768GB,General Purpose,8,768.0GB,0,0,0,0,
power-dedicated-s922-1-768,IBM Cloud,Dedicated S922 1 core 768GB,General Purpose,8,768.0GB,0,0,0,0,
power-dedicated-e980-1-1024,IBM Cloud,Dedicated E980 1 core 1TB,General Purpose,8,1.0TB,0,0,0,0,
power-dedicated-s922-1-1024,IBM Cloud,Dedicated S922 1 core 1TB,General Purpose,8,1.0TB,0,0,0,0,
power-dedicated-e980-1-1280,IBM Cloud,Dedicated E980 1 core 1TB,General Purpose,8,1.2TB,0,0,0,0,
power-dedicated-s922-1-1280,IBM Cloud,Dedicated S922 1 core 1TB,General Purpose,8,1.2TB,0,0,0,0,
mx2-2x16,IBM Cloud,mx2-2x16,Memory optimized,2,18.0GB,100,0,0,0,
mx2d-2x16,IBM Cloud,mx2d-2x16,Memory optimized,2,18.0GB,100,0,0,0,
mx2-4x32,IBM Cloud,mx2-4x32,Memory optimized,4,34.0GB,100,0,0,0,
mx2d-4x32,IBM Cloud,mx2d-4x32,Memory optimized,4,34.0GB,100,0,0,0,
mx2-8x64,IBM Cloud,mx2-8x64,Memory optimized,8,68.0GB,100,0,0,0,
mx2d-8x64,IBM Cloud,mx2d-8x64,Memory optimized,8,68.0GB,100,0,0,0,
power-shared-e980-0.25-2,IBM Cloud,Shared E980 0.25 core 2GB,General Purpose,2,2.0GB,0,0,0,0,
power-shared-s922-0.25-2,IBM Cloud,Shared S922 0.25 core 2GB,General Purpose,2,2.0GB,0,0,0,0,
power-shared-e980-0.25-4,IBM Cloud,Shared E980 0.25 core 4GB,General Purpose,2,4.0GB,0,0,0,0,
power-shared-s922-0.25-4,IBM Cloud,Shared S922 0.25 core 4GB,General Purpose,2,4.0GB,0,0,0,0,
power-shared-e980-0.25-8,IBM Cloud,Shared E980 0.25 core 8GB,General Purpose,2,8.0GB,0,0,0,0,
power-shared-s922-0.25-8,IBM Cloud,Shared S922 0.25 core 8GB,General Purpose,2,8.0GB,0,0,0,0,
power-shared-e980-0.25-16,IBM Cloud,Shared E980 0.25 core 16GB,General Purpose,2,16.0GB,0,0,0,0,
power-shared-s922-0.25-16,IBM Cloud,Shared S922 0.25 core 16GB,General Purpose,2,16.0GB,0,0,0,0,
power-shared-e980-0.25-24,IBM Cloud,Shared E980 0.25 core 24GB,General Purpose,2,24.0GB,0,0,0,0,
power-shared-s922-0.25-24,IBM Cloud,Shared S922 0.25 core 24GB,General Purpose,2,24.0GB,0,0,0,0,
power-shared-e980-0.25-32,IBM Cloud,Shared E980 0.25 core 32GB,General Purpose,2,32.0GB,0,0,0,0,
power-shared-s922-0.25-32,IBM Cloud,Shared S922 0.25 core 32GB,General Purpose,2,32.0GB,0,0,0,0,
power-shared-e980-0.25-64,IBM Cloud,Shared E980 0.25 core 64GB,General Purpose,2,64.0GB,0,0,0,0,
power-shared-s922-0.25-64,IBM Cloud,Shared S922 0.25 core 64GB,General Purpose,2,64.0GB,0,0,0,0,
power-shared-e980-0.25-96,IBM Cloud,Shared E980 0.25 core 96GB,General Purpose,2,96.0GB,0,0,0,0,
power-shared-s922-0.25-96,IBM Cloud,Shared S922 0.25 core 96GB,General Purpose,2,96.0GB,0,0,0,0,
power-shared-e980-0.25-128,IBM Cloud,Shared E980 0.25 core 128GB,General Purpose,2,128.0GB,0,0,0,0,
power-shared-s922-0.25-128,IBM Cloud,Shared S922 0.25 core 128GB,General Purpose,2,128.0GB,0,0,0,0,
power-shared-e980-0.25-192,IBM Cloud,Shared E980 0.25 core 192GB,General Purpose,2,192.0GB,0,0,0,0,
power-shared-s922-0.25-192,IBM Cloud,Shared S922 0.25 core 192GB,General Purpose,2,192.0GB,0,0,0,0,
power-shared-e980-0.25-256,IBM Cloud,Shared E980 0.25 core 256GB,General Purpose,2,256.0GB,0,0,0,0,
power-shared-s922-0.25-256,IBM Cloud,Shared S922 0.25 core 256GB,General Purpose,2,256.0GB,0,0,0,0,
power-shared-e980-0.5-4,IBM Cloud,Shared E980 0.5 core 4GB,General Purpose,4,4.0GB,0,0,0,0,
power-shared-s922-0.5-4,IBM Cloud,Shared S922 0.5 core 4GB,General Purpose,4,4.0GB,0,0,0,0,
power-shared-e980-0.5-8,IBM Cloud,Shared E980 0.5 core 8GB,General Purpose,4,8.0GB,0,0,0,0,
power-shared-s922-0.5-8,IBM Cloud,Shared S922 0.5 core 8GB,General Purpose,4,8.0GB,0,0,0,0,
power-shared-e980-0.5-16,IBM Cloud,Shared E980 0.5 core 16GB,General Purpose,4,16.0GB,0,0,0,0,
power-shared-s922-0.5-16,IBM Cloud,Shared S922 0.5 core 16GB,General Purpose,4,16.0GB,0,0,0,0,
